residue,imf1,imf2,imf3,imf4,imf5,imf6,imf7,imf8
-0.021012429,-0.005924942,0.002427161,-0.103937041,0.060599639,0.042238662,0.003769631,0.006652806,-0.004891265
-0.021016700,-0.001672646,0.003915613,-0.106387274,0.062322747,0.042142713,0.003853950,0.006663384,-0.004899565
-0.021020972,0.012589799,0.004597963,-0.107802038,0.063812869,0.042040381,0.003938203,0.006673866,-0.004907850
-0.021025243,0.007620358,-0.001795992,-0.102853017,0.065253895,0.041931704,0.004022387,0.006684253,-0.004916123
-0.021029515,-0.002062479,-0.009241046,-0.097080543,0.066642425,0.041816721,0.004106497,0.006694544,-0.004924382
-0.021033786,-0.011312586,-0.017811159,-0.090553418,0.067975062,0.041695468,0.004190531,0.006704738,-0.004932628
-0.021038057,-0.009983839,-0.027580287,-0.083340444,0.069248405,0.041567986,0.004274483,0.006714835,-0.004940860
-0.021042329,-0.007411698,-0.039140804,-0.075510423,0.070459058,0.041434311,0.004358351,0.006724835,-0.004949079
-0.021046600,0.006142038,-0.052158745,-0.067132157,0.071603621,0.041294482,0.004442132,0.006734737,-0.004957285
-0.021050872,0.005336056,-0.066220628,-0.058274448,0.072678695,0.041148536,0.004525820,0.006744541,-0.004965477
-0.021055143,0.004687316,-0.080771250,-0.049006098,0.073680882,0.040996513,0.004609413,0.006754246,-0.004973656
-0.021059415,-0.001885150,-0.094657475,-0.039395909,0.074606783,0.040838450,0.004692906,0.006763853,-0.004981821
-0.021063686,0.017219641,-0.109408117,-0.029512683,0.075453000,0.040674385,0.004776297,0.006773360,-0.004989974
-0.021067958,0.018044753,-0.120994077,-0.019425222,0.076216135,0.040504357,0.004859580,0.006782766,-0.004998112
-0.021072229,-0.000931774,-0.112940716,-0.009082837,0.076892787,0.040328403,0.004942754,0.006792073,-0.005006238
-0.021076501,-0.023934106,-0.100846166,0.001340132,0.077479560,0.040146561,0.005025813,0.006801279,-0.005014350
-0.021080773,-0.055433385,-0.085181071,0.011788837,0.077973053,0.039958870,0.005108755,0.006810383,-0.005022449
-0.021085044,-0.094900754,-0.066416077,0.022208431,0.078369870,0.039765369,0.005191575,0.006819386,-0.005030534
-0.021089316,-0.136807357,-0.045021826,0.032544065,0.078666610,0.039566094,0.005274270,0.006828287,-0.005038607
-0.021093587,-0.175624335,-0.021468962,0.042740891,0.078859876,0.039361084,0.005356837,0.006837086,-0.005046666
-0.021097859,-0.245822834,0.003771869,0.052744060,0.079352948,0.038743697,0.005439270,0.006845781,-0.005054711
-0.021102130,-0.321873994,0.030230025,0.062498724,0.079735622,0.038120778,0.005521567,0.006854373,-0.005062743
-0.021106402,-0.393248960,0.057434861,0.071950035,0.080004374,0.037492491,0.005603725,0.006862862,-0.005070762
-0.021110673,-0.444418875,0.084915733,0.081043145,0.080155677,0.036859000,0.005685738,0.006871246,-0.005078768
-0.021114945,-0.504854881,0.112201998,0.089723204,0.080186008,0.036220469,0.005767604,0.006879525,-0.005086760
-0.021119217,-0.554028122,0.138823011,0.097935366,0.080091842,0.035577064,0.005849319,0.006887700,-0.005094740
-0.021123488,-0.560625721,0.168524108,0.105624780,0.079869653,0.034928947,0.005930879,0.006895769,-0.005102705
-0.021127760,-0.504819258,0.196535083,0.112736600,0.079515917,0.034276285,0.006012281,0.006903732,-0.005110658
-0.021132031,-0.400996295,0.222301711,0.119215977,0.079027109,0.033619240,0.006093520,0.006911588,-0.005118597
-0.021136303,-0.283544393,0.245269766,0.125008063,0.078399704,0.032957978,0.006174593,0.006919338,-0.005126523
-0.021140575,-0.106851113,0.264885020,0.130058008,0.077630177,0.032292662,0.006255497,0.006926981,-0.005134436
-0.021144846,0.109695983,0.280593250,0.134310966,0.076715004,0.031623458,0.006336227,0.006934516,-0.005142335
-0.021149118,0.376709336,0.291840228,0.137712087,0.075650659,0.030950528,0.006416780,0.006941943,-0.005150221
-0.021153389,0.599801383,0.298071728,0.140206524,0.074433618,0.030274039,0.006497153,0.006949262,-0.005158094
-0.021157661,0.734584563,0.298733525,0.145137742,0.069662042,0.029594154,0.006577341,0.006956471,-0.005165954
-0.021161932,0.764222498,0.258010212,0.136747410,0.064745886,0.028911037,0.006657340,0.006963571,-0.005173801
-0.021166204,0.679547822,0.212639179,0.127453702,0.059696795,0.028224853,0.006737148,0.006970562,-0.005181634
-0.021170475,0.413944352,0.164096634,0.117384788,0.054526410,0.027535766,0.006816760,0.006977442,-0.005189454
-0.021174747,0.055795905,0.113858786,0.106668841,0.049246372,0.026843940,0.006896173,0.006984211,-0.005197260
-0.021179018,-0.191513702,0.063401846,0.095434032,0.043868326,0.026149540,0.006975383,0.006990870,-0.005205054
-0.021183290,-0.274600654,0.014202020,0.083808533,0.038403913,0.025452731,0.007054386,0.006997417,-0.005212834
-0.021187561,-0.235081132,-0.032264482,0.071920516,0.032864776,0.024753676,0.007133178,0.007003852,-0.005220601
-0.021191833,-0.132266448,-0.071826322,0.059898153,0.027262556,0.024052540,0.007211757,0.007010175,-0.005228355
-0.021196104,-0.034842174,-0.105937903,0.047869614,0.021608897,0.023349487,0.007290117,0.007016385,-0.005236096
-0.021200376,0.030810988,-0.133358499,0.035963072,0.015915440,0.022644682,0.007368256,0.007022481,-0.005243823
-0.021204647,0.036401321,-0.120936365,0.024306699,0.010193829,0.021938288,0.007446170,0.007028464,-0.005251538
-0.021208919,0.025671610,-0.102978419,0.013452825,0.004455705,0.021230471,0.007523855,0.007034333,-0.005259239
-0.021213190,0.010453620,-0.081018626,0.003091845,-0.001287289,0.020521395,0.007601307,0.007040088,-0.005266927
-0.021217461,0.006463484,-0.060899476,-0.006661684,-0.007023511,0.019811223,0.007678522,0.007045727,-0.005274601
-0.021221733,0.006204793,-0.040250918,-0.015693210,-0.012741319,0.019100121,0.007755498,0.007051251,-0.005282263
-0.021226004,0.006065505,-0.020587265,-0.023888176,-0.018429069,0.018388253,0.007832230,0.007056660,-0.005289911
-0.021230275,0.007433576,-0.003422832,-0.031132028,-0.024075120,0.017675782,0.007908714,0.007061952,-0.005297546
-0.021234547,0.001402431,0.010022598,-0.037310212,-0.029667829,0.016962874,0.007984947,0.007067127,-0.005305168
-0.021238818,-0.012541201,0.012511611,-0.034683843,-0.035195554,0.016249693,0.008060925,0.007072186,-0.005312777
-0.021243089,-0.009973849,0.012414211,-0.031058199,-0.040646652,0.015536403,0.008136644,0.007077127,-0.005320373
-0.021247361,0.003203063,0.010800966,-0.026614229,-0.046009481,0.014823168,0.008212101,0.007081950,-0.005327955
-0.021251632,0.011319388,0.008511170,-0.021532880,-0.051272399,0.014110153,0.008287292,0.007086654,-0.005335525
-0.021255903,0.014501624,0.005587471,-0.015995101,-0.056423764,0.013397522,0.008362213,0.007091240,-0.005343081
-0.021260174,0.001937851,0.003010934,-0.010334904,-0.061298868,0.012685440,0.008436861,0.007095707,-0.005350624
-0.021264445,-0.006387205,0.000965980,-0.004579574,-0.066039735,0.011974070,0.008511232,0.007100053,-0.005358154
-0.021268716,0.003795272,0.000352936,0.001090543,-0.070635322,0.011263578,0.008585322,0.007104280,-0.005365671
-0.021272988,0.002950312,0.001368328,0.003160966,-0.072232862,0.010554127,0.008659127,0.007108387,-0.005373174
-0.021277259,-0.002308631,0.002021887,0.004853892,-0.073677900,0.009845882,0.008732643,0.007112372,-0.005380665
-0.021281530,0.005526564,-0.000382484,0.006360961,-0.074974258,0.009139008,0.008805868,0.007116236,-0.005388142
-0.021285801,-0.001436346,-0.002738680,0.007471968,-0.076125755,0.008433667,0.008878797,0.007119978,-0.005395607
-0.021290072,-0.013713448,-0.004620324,0.008280284,-0.077136211,0.007730026,0.008951427,0.007123598,-0.005403058
-0.021294343,-0.003956752,-0.003841358,0.009255522,-0.078009447,0.007028248,0.009023753,0.007127095,-0.005410496
-0.021298614,0.000096724,-0.002323281,0.010059856,-0.078749283,0.006328498,0.009095773,0.007130470,-0.005417921
-0.021302885,0.013813713,-0.000467580,0.010731702,-0.079359538,0.005630940,0.009167482,0.007133720,-0.005425333
-0.021307155,-0.001807886,0.000693087,0.011309479,-0.079844033,0.004935738,0.009238877,0.007136847,-0.005432732
-0.021311426,-0.002245493,0.001601384,0.011831603,-0.080206588,0.004243056,0.009309954,0.007139849,-0.005440118
-0.021315697,-0.007345363,0.002068807,0.012336492,-0.080451023,0.003553060,0.009380709,0.007142727,-0.005447490
-0.021319968,-0.006399028,0.000998157,0.013079307,-0.080443929,0.002865913,0.009451139,0.007145479,-0.005454850
-0.021324239,-0.000229143,-0.000413279,0.013826100,-0.080326147,0.002181780,0.009521240,0.007148106,-0.005462196
-0.021328509,0.005896357,-0.001876911,0.014559666,-0.080101289,0.001500825,0.009591008,0.007150606,-0.005469530
-0.021332780,0.005704086,-0.002188194,0.015352296,-0.079772967,0.000823212,0.009660440,0.007152980,-0.005476850
-0.021337051,0.000148856,-0.002204472,0.016109976,-0.079344794,0.000149106,0.009729531,0.007155228,-0.005484158
-0.021341321,-0.010819971,-0.001867138,0.016828188,-0.078820381,-0.000521329,0.009798279,0.007157347,-0.005491452
-0.021345592,0.001951930,-0.000322549,0.017502416,-0.078418068,-0.000973200,0.009866679,0.007159339,-0.005498733
-0.021349862,0.004438742,0.001463084,0.018128142,-0.077926605,-0.001421206,0.009934727,0.007161203,-0.005506001
-0.021354133,0.011819611,0.003318581,0.018700847,-0.077349470,-0.001865316,0.010002421,0.007162938,-0.005513256
-0.021358403,0.009668627,0.004677824,0.019216015,-0.076690143,-0.002305498,0.010069755,0.007164544,-0.005520498
-0.021362674,0.002639653,0.005894917,0.019669129,-0.075952101,-0.002741723,0.010136728,0.007166020,-0.005527728
-0.021366944,-0.009218502,0.006929022,0.020055670,-0.075138822,-0.003173959,0.010203334,0.007167366,-0.005534944
-0.021371214,-0.005448043,0.007330314,0.020371121,-0.074253784,-0.003602177,0.010269570,0.007168582,-0.005542147
-0.021375485,0.008544778,0.007513011,0.020610965,-0.073300466,-0.004026346,0.010335433,0.007169668,-0.005549337
-0.021379755,0.007762701,0.007482346,0.020770684,-0.072282346,-0.004446434,0.010400919,0.007170622,-0.005556514
-0.021384025,0.007420536,0.007031476,0.020845760,-0.071202901,-0.004862413,0.010466023,0.007171444,-0.005563678
-0.021388295,0.002331385,0.006355269,0.020831677,-0.070065612,-0.005274251,0.010530743,0.007172134,-0.005570829
-0.021392565,-0.007479574,0.005654666,0.020505768,-0.068873954,-0.005681917,0.010595074,0.007172692,-0.005577966
-0.021396835,0.008777386,0.003920576,0.020090847,-0.067631407,-0.006085382,0.010659014,0.007173116,-0.005585091
-0.021401106,-0.010039601,0.002293649,0.019591581,-0.066341449,-0.006484614,0.010722557,0.007173408,-0.005592203
-0.021405375,0.005197291,0.001644847,0.019012637,-0.065007558,-0.006879583,0.010785701,0.007173565,-0.005599302
-0.021409645,0.010233486,0.001227531,0.018358680,-0.063633212,-0.007270259,0.010848442,0.007173588,-0.005606388
-0.021413915,0.000513107,0.000596363,0.017634377,-0.062221889,-0.007656611,0.010910776,0.007173477,-0.005613461
-0.021418185,-0.009082318,-0.000131400,0.016844394,-0.060777068,-0.008038608,0.010972699,0.007173230,-0.005620522
-0.021422455,-0.008265106,-0.001244654,0.015993397,-0.059302227,-0.008416221,0.011034208,0.007172848,-0.005627569
-0.021426725,-0.002310376,-0.002469495,0.015086053,-0.057800844,-0.008789417,0.011095299,0.007172330,-0.005634603
-0.021430994,0.008678555,-0.003703821,0.014127027,-0.056276397,-0.009158168,0.011155968,0.007171676,-0.005641624
-0.021435264,0.009356557,-0.004603716,0.013120986,-0.054732364,-0.009522442,0.011216212,0.007170884,-0.005648632
-0.021439533,-0.000088748,-0.005358016,0.012072596,-0.053172224,-0.009882208,0.011276027,0.007169956,-0.005655627
-0.021443803,-0.009711551,-0.005913744,0.010986524,-0.051599455,-0.010237437,0.011335408,0.007168890,-0.005662610
-0.021448072,-0.004966352,-0.005755176,0.009804995,-0.050017534,-0.010588098,0.011394353,0.007167685,-0.005669579
-0.021452342,-0.000408888,-0.005388707,0.008593595,-0.048429941,-0.010934160,0.011452858,0.007166343,-0.005676535
-0.021456611,0.009004794,-0.004857983,0.007355467,-0.046840153,-0.011275592,0.011510919,0.007164861,-0.005683479
-0.021460880,0.003005485,-0.003893487,0.006093756,-0.045251648,-0.011612365,0.011568532,0.007163239,-0.005690410
-0.021465150,-0.003053688,-0.002848039,0.004811607,-0.043667906,-0.011944447,0.011625693,0.007161478,-0.005697327
-0.021469419,-0.009132760,-0.001761296,0.003294773,-0.041875012,-0.012271809,0.011682400,0.007159577,-0.005704232
-0.021473688,0.000013296,-0.000877979,0.001760856,-0.040090903,-0.012594419,0.011738648,0.007157535,-0.005711124
-0.021477957,-0.000800244,-0.000013057,0.000210068,-0.038316124,-0.012912247,0.011794433,0.007155352,-0.005718003
-0.021482226,0.008446960,0.000813439,-0.001357380,-0.036551220,-0.013225262,0.011849752,0.007153027,-0.005724869
-0.021486495,0.007775248,0.001581476,-0.002941276,-0.034796736,-0.013533434,0.011904601,0.007150561,-0.005731722
-0.021490764,0.012204958,0.002271022,-0.004541411,-0.033053216,-0.013836733,0.011958976,0.007147952,-0.005738562
-0.021495032,-0.013234805,0.002853279,-0.006157571,-0.031321206,-0.014135128,0.012012874,0.007145200,-0.005745389
-0.021499301,0.011921943,0.002962415,-0.007889390,-0.029601250,-0.014428588,0.012066291,0.007142305,-0.005752204
-0.021503570,0.012257227,0.002909829,-0.009629772,-0.027893893,-0.014717083,0.012119223,0.007139266,-0.005759005
-0.021507838,0.017754886,0.002704946,-0.011371464,-0.026199682,-0.015000582,0.012171667,0.007136083,-0.005765794
-0.021512107,0.004053065,0.001702887,-0.013107214,-0.024519159,-0.015279055,0.012223618,0.007132755,-0.005772570
-0.021516375,0.000389259,0.000659425,-0.014829770,-0.022852871,-0.015552471,0.012275074,0.007129283,-0.005779332
-0.021520644,-0.018344736,-0.000323970,-0.016531879,-0.021201362,-0.015820800,0.012326030,0.007125665,-0.005786083
-0.021524912,-0.008007496,-0.000395458,-0.018206289,-0.019565177,-0.016084011,0.012376483,0.007121901,-0.005792820
-0.021529180,0.007183771,-0.000344562,-0.019845748,-0.017944861,-0.016342073,0.012426428,0.007117991,-0.005799544
-0.021533449,0.007261480,-0.000210433,-0.021443003,-0.016340959,-0.016594957,0.012475863,0.007113935,-0.005806256
-0.021537717,0.012258051,0.000057877,-0.023080902,-0.014754016,-0.016842631,0.012524784,0.007109731,-0.005812954
-0.021541985,-0.002939761,0.000469387,-0.024654702,-0.013184577,-0.017085065,0.012573186,0.007105379,-0.005819640
-0.021546253,-0.008134989,0.000813006,-0.026149759,-0.011633187,-0.017322229,0.012621066,0.007100880,-0.005826313
-0.021550521,-0.008276329,0.001023304,-0.027551430,-0.010100391,-0.017554092,0.012668421,0.007096232,-0.005832973
-0.021554788,-0.007720532,-0.000417540,-0.027985316,-0.008586040,-0.017780623,0.012715247,0.007091436,-0.005839620
-0.021559056,-0.007099437,-0.002017987,-0.028309976,-0.007091305,-0.018001792,0.012761540,0.007086490,-0.005846255
-0.021563324,0.008547064,-0.003738890,-0.028524211,-0.005616662,-0.018217568,0.012807296,0.007081394,-0.005852876
-0.021567591,-0.001328589,-0.005033437,-0.028626825,-0.004162589,-0.018427922,0.012852512,0.007076149,-0.005859485
-0.021571859,-0.011179613,-0.006449156,-0.028616620,-0.002729563,-0.018632821,0.012897183,0.007070752,-0.005866081
-0.021576126,0.004190423,-0.008183227,-0.028492399,-0.001318060,-0.018832237,0.012941307,0.007065205,-0.005872664
-0.021580394,0.014607220,-0.010062097,-0.028252964,0.000071442,-0.019026137,0.012984879,0.007059507,-0.005879235
-0.021584661,0.009991509,-0.012007243,-0.027897117,0.001438467,-0.019214492,0.013027896,0.007053656,-0.005885792
-0.021588928,0.010282733,-0.013958856,-0.027423663,0.002782537,-0.019397272,0.013070355,0.007047653,-0.005892337
-0.021593196,-0.004641950,-0.015794840,-0.026831402,0.004103176,-0.019574445,0.013112250,0.007041498,-0.005898869
-0.021597463,-0.019905381,-0.018089655,-0.025422584,0.005399906,-0.019745981,0.013153579,0.007035189,-0.005905388
-0.021601730,0.007972241,-0.018617714,-0.023902147,0.006672250,-0.019911850,0.013194338,0.007028727,-0.005911895
-0.021605996,0.010381292,-0.018760559,-0.022278472,0.007919733,-0.020072020,0.013234524,0.007022111,-0.005918389
-0.021610263,0.017314791,-0.018502377,-0.020559944,0.009141876,-0.020226463,0.013274132,0.007015340,-0.005924869
-0.021614530,-0.002307348,-0.016754246,-0.018754946,0.010338202,-0.020375146,0.013313159,0.007008415,-0.005931338
-0.021618797,-0.017346652,-0.014645806,-0.016871861,0.011508235,-0.020518040,0.013351601,0.007001334,-0.005937793
-0.021623063,-0.018468356,-0.011502987,-0.014919072,0.012651498,-0.020655113,0.013389454,0.006994098,-0.005944236
-0.021627330,-0.014875495,-0.008113922,-0.012904963,0.013767514,-0.020786336,0.013426715,0.006986705,-0.005950665
-0.021631596,-0.011501707,-0.004536139,-0.010837917,0.014855805,-0.020911678,0.013463380,0.006979156,-0.005957083
-0.021635862,-0.003280629,-0.000827166,-0.008726317,0.015915896,-0.021031108,0.013499446,0.006971450,-0.005963487
-0.021640129,-0.010145900,0.002955469,-0.006578546,0.016947308,-0.021144596,0.013534908,0.006963587,-0.005969879
-0.021644395,-0.002031156,0.006754238,-0.004402989,0.017949565,-0.021252111,0.013569763,0.006955565,-0.005976257
-0.021648661,-0.008870037,0.010511611,-0.002208027,0.018922189,-0.021353623,0.013604007,0.006947386,-0.005982624
-0.021652927,-0.000596179,0.014170062,-0.000002045,0.019864705,-0.021449101,0.013637636,0.006939047,-0.005988977
-0.021657193,-0.002143221,0.017672061,0.002206575,0.020776635,-0.021538515,0.013670648,0.006930550,-0.005995318
-0.021661458,0.006555200,0.020960081,0.004409449,0.021657501,-0.021621833,0.013703037,0.006921893,-0.006001646
-0.021665724,0.010565445,0.023976592,0.006598193,0.022506828,-0.021699027,0.013734801,0.006913075,-0.006007961
-0.021669990,0.005460656,0.026157289,0.008764425,0.023324137,-0.021770064,0.013765935,0.006904098,-0.006014264
-0.021674255,-0.009187759,0.027939596,0.010899761,0.024108953,-0.021834915,0.013796437,0.006894960,-0.006020553
-0.021678521,0.003203484,0.027749062,0.012995818,0.024860797,-0.021893549,0.013826301,0.006885660,-0.006026831
-0.021682786,0.011103446,0.027125462,0.015044212,0.025579194,-0.021945935,0.013855525,0.006876199,-0.006033095
-0.021687051,0.000587182,0.025002575,0.017036561,0.026263666,-0.021992044,0.013884105,0.006866575,-0.006039347
-0.021691316,0.000436920,0.022607004,0.018964481,0.026913736,-0.022031843,0.013912037,0.006856789,-0.006045586
-0.021695581,0.000535790,0.020903692,0.019980354,0.027528927,-0.022065304,0.013939318,0.006846840,-0.006051812
-0.021699846,-0.009233082,0.019165258,0.020928880,0.028108763,-0.022092395,0.013965943,0.006836727,-0.006058026
-0.021704111,-0.008759481,0.017276476,0.021815525,0.028652766,-0.022113086,0.013991909,0.006826451,-0.006064227
